year,indicator,donor_code,donor_name,prices,currency,purpose_name,value
2019,crs_bilateral_flow_disbursement_gross,72,Bulgaria,constant,USD,Health,0.1970672042630804
2019,crs_bilateral_flow_disbursement_gross,72,Bulgaria,constant,USD,Humanitarian,1.6531748802069521
2019,crs_bilateral_flow_disbursement_gross,72,Bulgaria,constant,USD,Multi-sector,0.12042995816077134
2019,crs_bilateral_flow_disbursement_gross,72,Bulgaria,constant,USD,Refugees in Donor Countries,4.707716546284698
2019,crs_bilateral_flow_disbursement_gross,72,Bulgaria,constant,USD,"Social infrastructure, protection and services",1.2261959376369447
2019,crs_bilateral_flow_disbursement_gross,72,Bulgaria,constant,USD,Unallocated/ Unspecificed,0.0
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Administrative Costs of Donors,0.7295750389556587
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Agriculture and Forestry & Fishing,6.453785325955902
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Banking & Financial Services and Business,0.11243990107292437
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Civil society,0.07356230979732648
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Conflict Peace and Security,0.41211699674163804
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Education,110.02087805586369
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Energy,0.0752234117003334
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Environment Protection,0.27079755964613583
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Government,0.9658841329811393
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Health,7.469617448665446
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Humanitarian,11.219829315056991
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,"Industry, Mining, Construction",0.033648156237606794
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Multi-sector,6.503634647098684
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Refugees in Donor Countries,0.5378760726034246
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,"Social infrastructure, protection and services",0.6329947576838323
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Transport & Storage and communications,7.4185114583936915
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Unallocated/ Unspecificed,3.0641052186183586
2019,crs_bilateral_flow_disbursement_gross,75,Hungary,constant,USD,Water Supply & Sanitation,15.928344097389319
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Administrative Costs of Donors,2.4582615466880084
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Agriculture and Forestry & Fishing,19.804401960631086
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Banking & Financial Services and Business,2.059468613363831
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Civil society,16.762999320966454
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Conflict Peace and Security,1.6896079875997552
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Education,145.9369260664854
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Energy,0.05672862668528323
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Environment Protection,0.35046931407155846
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Government,6.857879405842107
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Health,13.881421431941197
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Humanitarian,20.219619348028683
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,"Industry, Mining, Construction",0.6379647879527284
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Multi-sector,5.526026088633348
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Refugees in Donor Countries,6.347452464248087
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,"Social infrastructure, protection and services",4.916681020819031
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Trade Policies & Regulations,0.5949388175471331
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Transport & Storage and communications,5.728702544913612
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Unallocated/ Unspecificed,0.6416167239280717
2019,crs_bilateral_flow_disbursement_gross,76,Poland,constant,USD,Water Supply & Sanitation,0.4573088630024632
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Administrative Costs of Donors,1.3254378868860304
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Agriculture and Forestry & Fishing,0.1770309436785324
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Civil society,0.29004022678099733
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Conflict Peace and Security,0.18629638673230156
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Education,57.31764120760199
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Energy,0.09712895089226502
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Environment Protection,0.10851396120966375
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Government,0.24135477396780333
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Health,0.13609351644628184
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Humanitarian,10.094051527534138
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Multi-sector,0.03478017191683076
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Refugees in Donor Countries,0.42039142385861333
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,"Social infrastructure, protection and services",0.04854750577020985
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Trade Policies & Regulations,0.06070545745544045
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Unallocated/ Unspecificed,0.0012612301072837144
2019,crs_bilateral_flow_disbursement_gross,77,Romania,constant,USD,Water Supply & Sanitation,0.12122917515583828
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Administrative Costs of Donors,3.0228936541218023
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Agriculture and Forestry & Fishing,0.0385321813777053
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Banking & Financial Services and Business,0.831540307600795
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Civil society,1.5325744052891517
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Conflict Peace and Security,1.7824123481700977
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Education,2.766841129816455
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Energy,0.03853107103619657
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Environment Protection,0.17713944293788988
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Government,1.4500815828975253
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Health,0.4996714443958571
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Humanitarian,3.5486625653390176
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,"Industry, Mining, Construction",0.08079288954174996
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Multi-sector,0.1665556676766074
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Refugees in Donor Countries,0.7159482048337141
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,"Social infrastructure, protection and services",0.012429162848803653
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Trade Policies & Regulations,0.13921239768244636
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Transport & Storage and communications,0.6923323512843836
2019,crs_bilateral_flow_disbursement_gross,82,Estonia,constant,USD,Unallocated/ Unspecificed,1.2454489738617949
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Administrative Costs of Donors,0.3975103686188062
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Agriculture and Forestry & Fishing,0.050130999328614895
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Banking & Financial Services and Business,0.025811103083776977
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Civil society,0.217440302418571
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Conflict Peace and Security,0.5537872492466727
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Education,0.9928370768743346
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Environment Protection,0.018441713934769278
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Government,0.3021882776321596
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Humanitarian,1.0281004704027934
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Multi-sector,0.01411516198234288
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Refugees in Donor Countries,1.2072094606357306
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,"Social infrastructure, protection and services",0.014752459094702922
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Trade Policies & Regulations,0.021109469288834566
2019,crs_bilateral_flow_disbursement_gross,83,Latvia,constant,USD,Unallocated/ Unspecificed,0.24338023300448877
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Administrative Costs of Donors,3.427197097757596
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Agriculture and Forestry & Fishing,0.07671987496324395
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Banking & Financial Services and Business,0.060922619283481194
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Civil society,0.6831024701575709
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Conflict Peace and Security,0.02426849681817114
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Education,4.054047182694472
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Energy,0.6209922508929446
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Environment Protection,0.055772535276529395
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Government,0.7502058773853524
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Health,0.11193444759605715
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Humanitarian,1.6758100794691058
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,"Industry, Mining, Construction",0.0780552091754089
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Multi-sector,0.12239838301333947
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Refugees in Donor Countries,1.4324746225802678
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,"Social infrastructure, protection and services",0.34248917566177267
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Trade Policies & Regulations,0.05104389465729346
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Transport & Storage and communications,0.05458379006878735
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Unallocated/ Unspecificed,0.12754388611390305
2019,crs_bilateral_flow_disbursement_gross,84,Lithuania,constant,USD,Water Supply & Sanitation,0.0019938395054709995
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,Agriculture and Forestry & Fishing,5.2114589462184595
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,Banking & Financial Services and Business,0.5517026957062751
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,Energy,4.1690214543985284
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,"Industry, Mining, Construction",0.06113391752056768
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,Multi-sector,13.69926094825705
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,Transport & Storage and communications,8.10804254519595
2019,crs_bilateral_flow_disbursement_gross,104,Nordic Development Fund,constant,USD,Water Supply & Sanitation,2.0711511990038662
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Administrative Costs of Donors,309.0846548770086
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Agriculture and Forestry & Fishing,165.11289985675705
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Banking & Financial Services and Business,74.81606260096964
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Civil society,195.54159037259552
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Conflict Peace and Security,103.89440770692508
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Education,320.2118638587882
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Energy,103.12524428722051
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Environment Protection,121.6172615658177
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,General Budget Support,4.343022493062445
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Government,155.5314164978417
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Health,570.0187923797624
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Humanitarian,646.9486813048775
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,"Industry, Mining, Construction",62.91060395396797
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Multi-sector,213.69121306921846
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Other,5.76669988646285
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Refugees in Donor Countries,548.5297456568196
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,"Social infrastructure, protection and services",61.24336377304345
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Trade Policies & Regulations,10.997415024816412
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Transport & Storage and communications,7.198788079500579
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Unallocated/ Unspecificed,29.734631836927168
2019,crs_bilateral_flow_disbursement_gross,301,Canada,constant,USD,Water Supply & Sanitation,31.716859172968846
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Action Relating to Debt,4.195623930781432
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Administrative Costs of Donors,3005.128166287429
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Agriculture and Forestry & Fishing,972.1955410248603
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Banking & Financial Services and Business,497.16971125747665
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Civil society,1040.790549453276
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Conflict Peace and Security,883.3152849937616
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Education,1488.7001388949402
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Energy,452.854943515366
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Environment Protection,519.3566896419384
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,General Budget Support,87.02757756647071
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Government,2790.1939083964094
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Health,6915.525695098189
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Humanitarian,8644.995834803136
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,"Industry, Mining, Construction",27.673668321524744
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Multi-sector,356.9860369576643
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Other,581.8598573637078
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Refugees in Donor Countries,2068.7956318656998
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,"Social infrastructure, protection and services",245.27890792492957
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Trade Policies & Regulations,111.31254046056652
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Transport & Storage and communications,109.92642480579035
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Unallocated/ Unspecificed,74.18273519336451
2019,crs_bilateral_flow_disbursement_gross,302,United States,constant,USD,Water Supply & Sanitation,396.4851086272926
2019,crs_bilateral_flow_disbursement_gross,546,Israel,constant,USD,Unallocated/ Unspecificed,272.42533006669777
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Agriculture and Forestry & Fishing,13.758405614208169
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Banking & Financial Services and Business,5.492096570506228
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Education,30.223940930463097
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Energy,129.52278676587306
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Health,43.29071291568275
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,"Social infrastructure, protection and services",79.06767374284999
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Transport & Storage and communications,339.1644125006778
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Unallocated/ Unspecificed,18.19231589207194
2019,crs_bilateral_flow_disbursement_gross,552,Kuwait,constant,USD,Water Supply & Sanitation,140.26931466890863
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Education,23.932397453151623
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Energy,0.5413928769117475
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,General Budget Support,273.7044503653894
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Government,9.277625091446025
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Health,16.79929709193729
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Humanitarian,110.35256757053986
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,"Industry, Mining, Construction",0.5474089007307789
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Multi-sector,82.8568753775137
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Other,0.4863246363160327
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,"Social infrastructure, protection and services",8.734401679170233
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Transport & Storage and communications,47.32186928446946
2019,crs_bilateral_flow_disbursement_gross,561,Qatar,constant,USD,Unallocated/ Unspecificed,1.4402109214666499
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Administrative Costs of Donors,97.67724440577938
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Agriculture and Forestry & Fishing,57.148485288369365
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Civil society,2.3302879406946833
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Conflict Peace and Security,34.04279898973278
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Education,278.6318672843468
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Energy,93.7102301275269
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Environment Protection,0.6916204911748981
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,General Budget Support,406.229868011284
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Government,8.633720044512227
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Health,141.0226861685394
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Humanitarian,784.6953821099698
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,"Industry, Mining, Construction",26.099361569042074
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Multi-sector,81.37011389794671
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Other,58.906091554204345
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,"Social infrastructure, protection and services",52.87162115003625
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Trade Policies & Regulations,0.1844844632708827
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Transport & Storage and communications,145.5653206126307
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Unallocated/ Unspecificed,12.642926411197429
2019,crs_bilateral_flow_disbursement_gross,566,Saudi Arabia,constant,USD,Water Supply & Sanitation,177.29494804317684
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Action Relating to Debt,196.4659270420643
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Administrative Costs of Donors,65.0363464730045
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Agriculture and Forestry & Fishing,13.194008425652111
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Banking & Financial Services and Business,0.6021059980917982
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Civil society,23.093852413020585
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Education,85.81117771532524
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Energy,81.42078206579835
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Environment Protection,5.736319767113861
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,General Budget Support,829.1314835561815
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Government,46.63143119652013
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Health,122.23204577906189
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Humanitarian,587.6025853859625
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,"Industry, Mining, Construction",173.13847225992805
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Multi-sector,112.5661982952176
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Other,185.13377781257356
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,"Social infrastructure, protection and services",47.71920165579368
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Trade Policies & Regulations,87.74963364933024
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Transport & Storage and communications,133.28284654029747
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Unallocated/ Unspecificed,23.838651489265878
2019,crs_bilateral_flow_disbursement_gross,576,United Arab Emirates,constant,USD,Water Supply & Sanitation,37.64723807740403
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Administrative Costs of Donors,1.3243047504615175
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Agriculture and Forestry & Fishing,0.40727222214369946
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Civil society,0.06061349276011768
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Conflict Peace and Security,1.1271247799648867
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Education,0.8465054603654661
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Energy,2.2735511977695406
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Environment Protection,0.6662283819056002
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Government,16.09596533474016
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Health,2.1896356029231154
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Humanitarian,0.13388088966952805
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,"Industry, Mining, Construction",0.15912519853562865
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Other,2.377780042104284
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,"Social infrastructure, protection and services",0.8310488226444319
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Transport & Storage and communications,0.4672737117528002
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Unallocated/ Unspecificed,0.29325680148169136
2019,crs_bilateral_flow_disbursement_gross,613,Kazakhstan,constant,USD,Water Supply & Sanitation,0.012619964797447376
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Administrative Costs of Donors,722.9451837650296
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Agriculture and Forestry & Fishing,749.2126252663305
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Banking & Financial Services and Business,42.44788365300151
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Civil society,43.817339429383935
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Conflict Peace and Security,51.934085230458166
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Education,717.0698818455894
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Energy,2065.2903773411117
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Environment Protection,62.52986398136409
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,General Budget Support,300.94156786741945
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Government,186.3993429138977
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Health,398.60772994863146
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Humanitarian,492.1349675255353
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,"Industry, Mining, Construction",310.7849655001174
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Multi-sector,1371.563901456484
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Other,90.66447241760514
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Refugees in Donor Countries,0.3288183410074607
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,"Social infrastructure, protection and services",324.920523716212
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Trade Policies & Regulations,55.661259576161726
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Transport & Storage and communications,5634.492025399177
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Unallocated/ Unspecificed,56.97129945125288
2019,crs_bilateral_flow_disbursement_gross,701,Japan,constant,USD,Water Supply & Sanitation,910.4996360012042
2019,crs_bilateral_flow_disbursement_gross,732,Chinese Taipei,constant,USD,Unallocated/ Unspecificed,282.7319008306591
2019,crs_bilateral_flow_disbursement_gross,742,Korea,constant,USD,Administrative Costs of Donors,93.93650494103035
2019,crs_bilateral_flow_disbursement_gross,742,Korea,constant,USD,Agriculture and Forestry & Fishing,163.85312687566358
2019,crs_bilateral_flow_disbursement_gross,742,Korea,constant,USD,Banking & Financial Services and Business,7.3353599182763185
